62 ||| " ||| -12.2934035528 -10.7888453268 -12.4416973056 -13.7195698269 -10.6356483967 0.0 -2.76575449109 ||| -11.996432
62 ||| ( ||| -12.167104132 -12.1034895416 -14.3555217651 -11.8772027299 -11.44741763 0.0 -3.13273051381 ||| -12.413480
63 ||| g e h t ||| -0.00608597400875 -0.00355223344995 -0.0044785090774 -0.000717803432638 -0.00122411689395 0.0 -3.05883216858 ||| -0.025994
63 ||| g e g t ||| -5.36095585389 -7.30635722626 -6.5897432943 -14.3886410141 -8.40213939838 0.0 -99.0 ||| -9.146919
63 ||| g e i t ||| -11.6774250805 -7.80397469722 -6.88711394904 -12.3520479639 -10.1642324113 0.0 -99.0 ||| -10.514311
64 ||| : ||| -0.00145592636335 -0.00120664783464 -0.00104066577138 -0.00175382267115 -0.000526828673753 0.0 -3.22542861104 ||| -0.025220
64 ||| ! ||| -8.24078028047 -8.74151904892 -8.87244033274 -7.34957939101 -11.9774946987 0.0 -2.41002061963 ||| -9.054313
64 ||| ) ||| -10.0830132181 -11.0730893064 -12.0189635353 -12.0223317979 -9.25937466151 0.0 -3.18082860112 ||| -10.915045
65 ||| g e w e s e n ||| -0.00476794836375 -0.0102825599095 -0.00431045015287 -0.012309091635 -0.00800640827755 -1.0 -2.7313015759 ||| -0.569236
65 ||| g e w e s e ||| -8.15852585763 -7.19467969036 -8.05351730338 -5.0744710814 -8.0638974116 -1.0 -99.0 ||| -8.587328
65 ||| g e m e s e n ||| -8.24999520478 -6.82011517439 -8.78530361135 -9.07754395532 -7.98877169384 -1.0 -99.0 ||| -9.462656
66 ||| d a n n ||| -0.0353596077468 -0.119486101625 -1.02270727297 -0.0125069794039 -0.0873878980601 0.0 -2.47111827135 ||| -0.273894
66 ||| d e n n ||| -3.46553678292 -2.35634570382 -0.449142453999 -4.66198304433 -2.55339415864 0.0 -3.12520769238 ||| -2.720557
66 ||| d i n n ||| -9.70316072395 -4.41795383301 -9.75438340276 -10.4026708283 -8.42691651535 0.0 -99.0 ||| -9.278369
67 ||| t u n | d i e ||| -2.22155604752 -0.610275045852 -5.97643061785 -0.384825680614 -10.577353154 0.0 -7.31200842559 ||| -4.008548
67 ||| t u n d ||| -5.33334039973 -8.55060657557 -3.80405962304 -4.24761301728 -3.3100983455 -1.0 -99.0 ||| -6.327454
67 ||| t u m ||| -4.9226392878 -6.97299374362 -0.281813290665 -7.35695526444 -7.03172879101 -1.0 -99.0 ||| -6.591536
68 ||| m e i s t e n s ||| -0.018410591618 -0.0480493051867 -0.0196743776786 -0.0115613392832 -0.0158079272209 0.0 -3.42451956868 ||| -0.048207
68 ||| m e s t e n s ||| -10.7825431522 -7.13378693924 -4.13738198738 -8.31666320082 -6.94378034925 -1.0 -99.0 ||| -8.741141
68 ||| m e i s t e s ||| -7.93665349567 -9.09356370556 -11.8224358175 -4.98613239938 -5.37903379714 -1.0 -99.0 ||| -9.121874
69 ||| z u m ||| -0.000870596685127 -0.0096740245362 -0.000383474967247 -0.00104271345503 -0.00076849017056 0.0 -2.84847745299 ||| -0.023763
69 ||| z u ||| -9.11717135356 -5.21758475403 -9.55814762436 -8.72469643734 -8.15080566381 -1.0 -2.66871571541 ||| -8.714516
70 ||| i s t ||| -8.43139007622e-05 -0.000231046109627 -5.98326667376e-05 -0.000425410678429 -6.1032537983e-05 -1.0 -1.99534249306 ||| -0.555992
70 ||| e i s t ||| -10.4647659803 -11.972140592 -11.9274845531 -8.64383341247 -13.6248554368 0.0 -99.0 ||| -12.063968
70 ||| i n s t ||| -10.1234266945 -9.038919438 -13.7031627859 -12.9360774991 -14.4386918155 0.0 -99.0 ||| -12.785408
71 ||| i c h ||| -0.0263793870547 -0.00567541338964 -0.0593875350538 -0.106902716243 -0.0385227302302 -2.0 -1.79678095132 ||| -1.142672
71 ||| i n ||| -4.02045344413 -5.6345599995 -3.04086510362 -2.41840530315 -3.59737191762 -1.0 -2.67018675804 ||| -4.303177
71 ||| e i n ||| -6.32838148618 -7.01242482757 -5.86765912842 -5.20604731753 -5.59465950351 -2.0 -2.38818848878 ||| -7.101538
72 ||| m a l ||| -0.00930410886723 -0.0027327923535 -0.0200146530359 -0.00741291467785 -0.0258248710855 0.0 -2.4216811955 ||| -0.031095
72 ||| m a l e ||| -7.13269670916 -9.20748513812 -6.85833576052 -6.24240793284 -3.76870859457 0.0 -5.09283283353 ||| -6.679858
72 ||| d o c h ||| -5.48320591926 -7.89829192475 -8.77372914774 -6.71831620708 -7.65126903968 0.0 -3.04383257031 ||| -7.327633
73 ||| e i n ||| -0.452052893275 -0.895550926139 -1.87514199018 -2.56027115668 -0.469955860761 0.0 -2.38818848878 ||| -1.268382
73 ||| e i n e n ||| -1.60945221174 -1.75660681238 -0.678917635374 -0.1863583838 -1.30040104281 -1.0 -2.6454061456 ||| -1.667008
73 ||| e i n e ||| -2.07764512869 -1.08228343133 -1.57370720164 -2.95990327682 -3.82533586438 -1.0 -2.49693717435 ||| -2.863330
74 ||| b e r n ||| -0.0308321758162 -0.0282476697737 -0.113399107072 -0.0423565007282 -0.0445529977569 0.0 -3.80290749669 ||| -0.080202
74 ||| b e r n e ||| -3.65069264009 -3.61415894075 -2.37016888711 -5.87823936514 -3.50496918254 0.0 -99.0 ||| -4.540998
74 ||| b e r ||| -7.69038836789 -9.64796335054 -8.04275699924 -7.24471413427 -9.11645023501 -1.0 -99.0 ||| -9.626765
75 ||| d e r ||| -0.581303744554 -0.626154296586 -0.984437586542 -2.15034711012 -0.998472835096 0.0 -2.18047758192 ||| -1.084383
75 ||| d a n n ||| -1.05755948007 -1.19315925924 -2.33394974403 -0.558381333147 -0.744356698966 -1.0 -2.47111827135 ||| -1.736844
75 ||| d e n ||| -2.72793619948 -2.42962054727 -0.796844017013 -2.09058091298 -2.11062770113 0.0 -2.40422480926 ||| -2.049029
76 ||| w i e ||| -0.00134022177655 -0.00353205415739 -0.00256045186882 -0.00083772287204 -0.00208024910513 0.0 -2.7035588026 ||| -0.022206
76 ||| m i e ||| -9.24676282488 -6.09019771597 -9.63992198818 -8.61568905599 -8.29719545016 0.0 -99.0 ||| -9.115305
76 ||| w i e s e ||| -10.523604134 -11.1970019016 -8.2141096373 -11.4990972837 -10.0311662112 0.0 -5.09283283353 ||| -10.330927
77 ||| z u r ||| -0.0127179052059 -0.000206177649867 -0.00024158273003 -0.013172416261 -0.00049925335209 0.0 -3.83995249867 ||| -0.033967
77 ||| z u ||| -5.27035513859 -9.59660116496 -10.5884776855 -4.49481067676 -8.420110247 -1.0 -2.66871571541 ||| -8.234906
77 ||| z u r e ||| -12.8516269135 -11.665002343 -10.7655138665 -8.15354512881 -11.1026836316 0.0 -99.0 ||| -11.645026
78 ||| e m o j i q p e n s i v e f a c e ||| -0.101988224599 -0.0178708965292 -0.0424585550472 -0.0999169154159 -0.031592098517 0.0 -4.17179968953 ||| -0.089837
78 ||| e m o j i q p e n s i v e f a c ||| -7.84720629076 -8.55421997208 -7.47025366982 -4.33711674179 -8.9923631626 -1.0 -99.0 ||| -8.718542
78 ||| e m o j i q p e n s i v e f a c e e ||| -8.12130013907 -7.37318747543 -11.3198613452 -7.23012798527 -7.6071127065 0.0 -99.0 ||| -9.067670
79 ||| s o ||| -0.000522312417617 -0.00171291279881 -0.00583124405733 -0.00095951395572 -0.00639309813955 0.0 -2.19287750125 ||| -0.019416
79 ||| s i e ||| -10.3345176903 -9.49976827113 -6.95635823978 -10.1082400954 -7.68884694079 0.0 -2.37162712961 ||| -8.935210
79 ||| s o n n t a g ||| -9.17686970869 -9.22580241339 -6.33871985723 -8.96041105429 -6.8212530058 -2.0 -3.80290749669 ||| -9.214851
80 ||| i g n o r i e r t ||| -0.0531465508142 -0.0355194806479 -1.2085407265 -0.0517995345979 -0.0567810368294 0.0 -5.09283283353 ||| -0.319089
80 ||| i g e n o r i e r t ||| -3.43598236583 -5.81045174614 -3.84364859756 -3.88424092335 -4.33778476871 0.0 -99.0 ||| -4.999774
80 ||| i g n o r e r t ||| -6.48787551737 -15.8082457382 -9.73479661215 -6.66477184221 -3.78836520767 -1.0 -99.0 ||| -9.775121
81 ||| i n | e i n e m ||| -0.818678549119 -1.2119759057 -1.3983995488 -0.603257848684 -0.572529480411 0.0 -4.60633958224 ||| -0.955276
81 ||| i n | e i n ||| -7.12747676405 -1.81040097309 -7.23811296594 -7.42744853781 -1.25906941574 0.0 -4.65688113123 ||| -5.007186
81 ||| i r | e i n e m ||| -2.65821881814 -5.11950512279 -6.15242702915 -3.51130703367 -7.15309480632 0.0 -102.07947257 ||| -5.679198
82 ||| w o c h e ||| -0.0328520007128 -0.265503008406 -0.189824484019 -0.253740442992 -0.768671389937 0.0 -3.48842957616 ||| -0.328100
82 ||| w o c h e n ||| -3.66481075926 -1.58724716568 -1.7658119168 -1.52932185364 -0.634000133144 0.0 -3.97492268682 ||| -1.865844
82 ||| w o c h e e ||| -9.78003692464 -5.26960505806 -9.22196406766 -8.81388192182 -7.74672865675 0.0 -99.0 ||| -8.903795
83 ||| g i b t ||| -0.00266657480102 -0.00140534766846 -0.00271416260106 -0.00241897274183 -0.00127093186381 0.0 -3.13940247893 ||| -0.025477
83 ||| g e h t ||| -6.196024428 -9.9338627788 -6.65518360784 -10.6783054255 -9.61393067369 0.0 -3.05883216858 ||| -8.638244
83 ||| g i t ||| -14.2371474241 -7.64240486107 -14.4242635273 -7.92789531571 -9.61927734722 0.0 -99.0 ||| -11.507550
84 ||| , ||| -6.36291671146e-05 -0.000147445387716 -0.000118827808051 -0.00016474714511 -0.000125656618419 0.0 -1.77467158437 ||| -0.013342
84 ||| " ||| -12.2934035528 -10.7888453268 -12.4416973056 -13.7195698269 -10.6356483967 0.0 -2.76575449109 ||| -11.996432
84 ||| ( ||| -12.167104132 -12.1034895416 -14.3555217651 -11.8772027299 -11.44741763 0.0 -3.13273051381 ||| -12.413480
85 ||| , ||| -6.36291671146e-05 -0.000147445387716 -0.000118827808051 -0.00016474714511 -0.000125656618419 0.0 -1.77467158437 ||| -0.013342
85 ||| " ||| -12.2934035528 -10.7888453268 -12.4416973056 -13.7195698269 -10.6356483967 0.0 -2.76575449109 ||| -11.996432
85 ||| ( ||| -12.167104132 -12.1034895416 -14.3555217651 -11.8772027299 -11.44741763 0.0 -3.13273051381 ||| -12.413480
86 ||| , ||| -6.36291671146e-05 -0.000147445387716 -0.000118827808051 -0.00016474714511 -0.000125656618419 0.0 -1.77467158437 ||| -0.013342
86 ||| " ||| -12.2934035528 -10.7888453268 -12.4416973056 -13.7195698269 -10.6356483967 0.0 -2.76575449109 ||| -11.996432
86 ||| ( ||| -12.167104132 -12.1034895416 -14.3555217651 -11.8772027299 -11.44741763 0.0 -3.13273051381 ||| -12.413480
87 ||| j a ||| -0.000110331143239 -0.000426714088919 -0.000342503063637 -0.00166220281331 -0.00018402713095 0.0 -2.08641278744 ||| -0.016085
87 ||| j o ||| -10.090564872 -8.00345386674 -12.6105752324 -7.36079157176 -9.68203357019 0.0 -99.0 ||| -10.286836
87 ||| j a s ||| -12.3011000012 -10.9312664562 -9.85956440947 -8.987487048 -9.65379206506 0.0 -99.0 ||| -11.083994
88 ||| k e i n e ||| -0.126776915938 -0.0666976703096 -0.127724747314 -0.850724825374 -0.528525869775 0.0 -3.1874473691 ||| -0.363830
88 ||| k e i n ||| -2.31837560804 -3.22753053353 -2.37327938684 -3.11143546951 -0.9519988517 0.0 -3.40991070867 ||| -2.421921
88 ||| k e i n e n ||| -4.53621024377 -4.46117674938 -3.91618437868 -0.672314294313 -3.8541259217 -1.0 -3.768776685 ||| -4.057030
89 ||| a h ||| -0.394484275626 -1.16689307494 -0.0248827190782 -0.351584999369 -0.0122547667577 0.0 -3.04383257031 ||| -0.412690
89 ||| a n ||| -1.14531504108 -0.390796192879 -3.74715445909 -1.25453066474 -4.5740494672 0.0 -2.94905102253 ||| -2.244334
89 ||| a ||| -6.89394092066 -6.0211790431 -8.73277597916 -5.24831504399 -9.65312785655 -1.0 -4.38106277585 ||| -7.883456
90 ||| w i e d e r ||| -0.000744926682547 -0.00206224368032 -0.00199599321877 -0.0063459236659 -0.00194379015271 0.0 -2.88149017096 ||| -0.024080
90 ||| w i e d e r e ||| -12.1253204972 -9.34937563474 -7.88549445482 -9.18161615229 -8.85590057397 0.0 -99.0 ||| -10.216893
90 ||| w i d e r ||| -12.5979340954 -7.77616876384 -7.50252978437 -7.25226957565 -11.70518228 -1.0 -99.0 ||| -10.645127
91 ||| i s t ||| -8.43139007622e-05 -0.000231046109627 -5.98326667376e-05 -0.000425410678429 -6.1032537983e-05 -1.0 -1.99534249306 ||| -0.555992
91 ||| e i s t ||| -10.4647659803 -11.972140592 -11.9274845531 -8.64383341247 -13.6248554368 0.0 -99.0 ||| -12.063968
91 ||| i n s t ||| -10.1234266945 -9.038919438 -13.7031627859 -12.9360774991 -14.4386918155 0.0 -99.0 ||| -12.785408
92 ||| h m ||| -0.00128771580532 -0.0025631806288 -0.00151784567265 -0.000663423342925 -0.0191079834187 0.0 -3.45530059934 ||| -0.030763
92 ||| h m m ||| -12.4295836991 -12.4173345253 -6.97793800772 -10.373998094 -4.72985603842 0.0 -4.2639477551 ||| -9.417500
92 ||| h ||| -9.64065736179 -6.12560908549 -10.2435424453 -9.96948888623 -13.5897834384 -1.0 -5.09283283353 ||| -10.492706
93 ||| b e i m ||| -0.00823935868043 -0.0169748578104 -0.0155055040302 -0.00528761895143 -0.0166847014926 0.0 -3.35594370961 ||| -0.037533
93 ||| b i n ||| -6.77268011179 -4.51965662294 -5.02622267416 -6.79148360981 -4.75099659821 0.0 -2.56776714325 ||| -5.591333
93 ||| b i m ||| -7.181542765 -10.095112858 -6.45886583942 -6.42024143684 -5.05301223963 0.0 -99.0 ||| -7.779107
94 ||| a u c h ||| -0.00096637160499 -0.00143980790009 -0.000828862697947 -0.00182093974291 -0.00113193628277 -1.0 -2.20523613691 ||| -0.558620
94 ||| a u ||| -9.29172764113 -8.50845664301 -8.70950883736 -7.59689768074 -8.06718087356 0.0 -5.09283283353 ||| -8.472686
94 ||| a l l e ||| -10.1315856728 -9.71538931805 -9.80850849075 -8.22066261216 -10.1679009446 -1.0 -3.27513864636 ||| -10.174161
95 ||| e m o j i q w i n k i n g f a c e ||| -0.00696564052427 -0.0125529652388 -0.00952524831015 -0.0018990305927 -0.00337090767647 0.0 -2.60880163312 ||| -0.026293
95 ||| e m o j i q w i n k i n g f a c e e ||| -10.6713110553 -6.01777715786 -10.2992375602 -8.22826703548 -7.26776809718 0.0 -99.0 ||| -9.234224
95 ||| e m o j i q w i n k i n g f a c ||| -7.9490878069 -7.52077422863 -12.4511982005 -8.79507105265 -9.01550183185 -1.0 -99.0 ||| -10.424637
96 ||| r a n d o m ||| -0.0275636033142 -0.011290454627 -0.014706060651 -0.00217116523322 -0.0107852134227 0.0 -4.7176335156 ||| -0.048440
96 ||| r ä n d o m ||| -8.97820100668 -8.81590046558 -8.94031589939 -7.12369260472 -7.07162730003 0.0 -99.0 ||| -8.923299
96 ||| e r a n d o m ||| -10.8715783791 -10.8949661498 -5.63552834643 -8.6142685719 -6.80512832969 0.0 -99.0 ||| -9.301646
97 ||| d a s ||| -0.0874831804358 -0.218921764648 -0.125267390562 -0.0745759090596 -0.0533773890698 0.0 -1.89194909483 ||| -0.126016
97 ||| d a s s ||| -2.53638626671 -4.81358830826 -2.89570417049 -2.71621735097 -3.07298180274 0.0 -2.8129774034 ||| -3.227927
97 ||| d i e s e s ||| -7.92894787941 -1.88441599618 -3.44225838962 -6.46400991581 -6.50570178265 -1.0 -4.09582260251 ||| -5.816530
98 ||| m u s s ||| -0.000351537271852 -0.000344091727161 -0.00114964840939 -0.00129902989389 -0.00484991123806 -1.0 -3.00393053889 ||| -0.564930
98 ||| m u s s e ||| -8.60301240563 -10.2832264113 -10.1624413065 -9.97289523315 -8.66385009936 0.0 -99.0 ||| -10.274437
98 ||| w u s s ||| -12.3558248233 -11.380133032 -11.5712522197 -7.82910760203 -7.00400546768 -1.0 -99.0 ||| -11.306375
99 ||| i c h ||| -0.0263793870547 -0.00567541338964 -0.0593875350538 -0.106902716243 -0.0385227302302 -2.0 -1.79678095132 ||| -1.142672
99 ||| i n ||| -4.02045344413 -5.6345599995 -3.04086510362 -2.41840530315 -3.59737191762 -1.0 -2.67018675804 ||| -4.303177
99 ||| e i n ||| -6.32838148618 -7.01242482757 -5.86765912842 -5.20604731753 -5.59465950351 -2.0 -2.38818848878 ||| -7.101538
100 ||| d e n k e ||| -0.0269754575859 -0.0458124409196 -0.0201315771353 -0.0616659973591 -0.0456460164756 0.0 -3.77727419138 ||| -0.068179
100 ||| d e n k ||| -5.54818566663 -4.05509014706 -5.37682533032 -6.31321835415 -6.46233710711 0.0 -4.54191854596 ||| -5.584960
100 ||| d a n k e ||| -4.76946175206 -8.1900809175 -8.22916411067 -4.53288642325 -4.64939630375 0.0 -3.30794671178 ||| -6.098835
101 ||| n i c h t ||| -0.00031291714713 -0.00041537165593 -0.000840373554041 -0.00328371886774 -0.00395430751163 0.0 -2.03725638986 ||| -0.016935
101 ||| n i c h t s ||| -11.3492857963 -10.6079818635 -10.6732177621 -11.0244681921 -7.00727531921 -1.0 -3.01542276144 ||| -10.695863
101 ||| n i c h t e ||| -14.6235477925 -13.861823517 -12.5608343169 -8.02866466707 -8.41389513941 -1.0 -99.0 ||| -12.776063
102 ||| o d e r ||| -0.00192154225531 -0.00912353973784 -0.0127275472062 -0.0106062935252 -0.00616932076583 0.0 -2.64182069898 ||| -0.027786
102 ||| o d r ||| -8.30465321571 -8.63075556583 -8.32124258408 -10.0611752653 -9.39011594696 0.0 -99.0 ||| -9.678941
102 ||| o d ||| -7.65424360091 -9.37012173941 -8.56318777172 -8.49389344456 -9.66204564933 -1.0 -99.0 ||| -10.027008
103 ||| u i u i u i ||| -0.0475761780092 -0.692423274085 -6.63541401167 -1.38880262186 -0.242811591116 0.0 -4.7176335156 ||| -1.836542
103 ||| u i u i ||| -9.66126469568 -6.84254198467 -0.048030503718 -0.505836414766 -8.79495970086 -1.0 -99.0 ||| -6.448837
103 ||| u i u i u ||| -7.80686922253 -8.88844318922 -10.1658073125 -2.9182983287 -4.05706521659 -1.0 -99.0 ||| -8.045607
104 ||| e r s t ||| -0.00403146506343 -0.121750561569 -0.71141032175 -0.0604282927555 -0.0770896916805 0.0 -3.31945756078 ||| -0.219665
104 ||| e r s t e ||| -5.62933811857 -2.18102026902 -0.697327588735 -3.20010795535 -2.82199649669 0.0 -3.88045361638 ||| -2.934860
104 ||| e r s t e n ||| -12.6652736504 -9.56237294724 -4.64781927799 -8.2261761312 -4.76863649834 0.0 -4.17179968953 ||| -8.005127
105 ||| h a b e n ||| -0.00414519182728 -0.00133501848155 -0.405723952597 -0.00285202654713 -0.00899745028567 0.0 -2.81408700347 ||| -0.105570
105 ||| h a b t ||| -9.94133580317 -8.64656428689 -1.17364017469 -8.12533318058 -9.68115347693 0.0 -3.83841139078 ||| -7.542194
105 ||| h a b e ||| -8.36147465702 -7.97446028522 -7.49021023727 -8.50668043045 -6.27158384454 0.0 -2.34166046977 ||| -7.738323
106 ||| j a ||| -4.22403246927e-05 -0.000139848044289 -0.000335716811216 -0.000450626856397 -0.000132874651743 0.0 -2.08641278744 ||| -0.015760
106 ||| j e ||| -10.9749762544 -9.53431106378 -9.42083698811 -12.9557478978 -13.194847218 0.0 -3.97492268682 ||| -11.245749
106 ||| j a n ||| -11.8159158573 -11.6038170644 -12.3462606183 -10.1691382921 -11.8894566709 0.0 -99.0 ||| -12.302270
107 ||| d a s ||| -0.0874831804358 -0.218921764648 -0.125267390562 -0.0745759090596 -0.0533773890698 0.0 -1.89194909483 ||| -0.126016
107 ||| d a s s ||| -2.53638626671 -4.81358830826 -2.89570417049 -2.71621735097 -3.07298180274 0.0 -2.8129774034 ||| -3.227927
107 ||| d i e s e s ||| -7.92894787941 -1.88441599618 -3.44225838962 -6.46400991581 -6.50570178265 -1.0 -4.09582260251 ||| -5.816530
108 ||| k a r i e r e g e i l ||| -1.23548951903 -0.22382622333 -0.0365030756682 -1.24667531226 -0.0710876714428 0.0 -99.0 ||| -1.300068
108 ||| k a r i e r e n g e i l ||| -3.58028270018 -3.6468655316 -7.76698400934 -0.373932278435 -6.48288845325 0.0 -99.0 ||| -5.107543
108 ||| k a r i e r e g e i l e ||| -9.24281285332 -3.17451863587 -5.92491946983 -7.4744441354 -8.08508024199 0.0 -99.0 ||| -7.517707
109 ||| u n d ||| -0.000185145801183 -0.000220390798834 -8.19192318577e-05 -0.000174756379353 -0.00014177997911 0.0 -2.08033153415 ||| -0.015655
109 ||| u n d e ||| -10.8442853032 -9.77584535355 -13.0429107633 -8.82646341303 -9.66344364697 0.0 -99.0 ||| -11.167942
109 ||| u r d ||| -9.62698711711 -10.7787783524 -11.3596548253 -17.2617123578 -11.1129569435 0.0 -99.0 ||| -12.765370
110 ||| w o ||| -0.00132553799023 -0.00176215591529 -0.00132709885944 -0.000326663529584 -0.00215824725845 0.0 -2.83776435256 ||| -0.022516
110 ||| w a ||| -8.08905534343 -7.87109466455 -9.10856462057 -11.6774850737 -9.68883628682 0.0 -99.0 ||| -10.024359
110 ||| m o ||| -8.81617031905 -10.4574935446 -9.94855391116 -9.32604683153 -9.69956871175 0.0 -99.0 ||| -10.386919
111 ||| g e s a g t ||| -0.00900514339656 -0.00437641561225 -0.00180607847941 -0.0010661922116 -0.00292073089086 0.0 -3.19812348485 ||| -0.027655
111 ||| g e s e h t ||| -7.19473389737 -8.77144235651 -7.40402781768 -8.93075277628 -7.64306866652 0.0 -99.0 ||| -8.726157
111 ||| g e s a g t e ||| -13.654486176 -11.4695440339 -13.4427676706 -11.074473502 -11.8840633888 0.0 -99.0 ||| -13.042419
112 ||| i r g e n d w i e ||| -0.253682490744 -0.363581753578 -0.0799703280653 -0.331751833778 -0.422119338031 -1.0 -3.39577749372 ||| -0.856471
112 ||| i r g e ||| -3.9364000214 -2.80581584056 -3.85795199816 -2.99486303452 -5.01620025676 0.0 -99.0 ||| -4.459598
112 ||| i r g e n d w i e s e ||| -7.80538845815 -8.11478369154 -6.18053177861 -7.83849564579 -4.33839533815 -1.0 -99.0 ||| -8.133829
113 ||| e m o j i q f a c e w i t h s t u c k o u t t o n g u e a n d w i n k i n g e y e ||| -0.0614985262751 -0.106945844211 -0.0781756090426 -0.0536747473773 -0.0852198155291 0.0 -3.22542861104 ||| -0.101126
113 ||| e m o j i q f a c e w i t h s t u c k o u t t o n g u e a n d w i n k i n g e y e n ||| -6.93679112541 -8.97753157525 -5.11110545911 -6.19710259649 -7.25166404885 0.0 -99.0 ||| -7.632191
113 ||| e m o j i q f a c e w i t h s t u c k o u t t o n g u e a n d w i n k i n g e y ||| -7.37655834322 -10.456306255 -6.63014583904 -6.27521260811 -5.09272429882 -1.0 -99.0 ||| -8.444499
114 ||| . . . ||| -0.000488225160414 -4.11753344661e-05 -0.00027276119499 -9.21310307701e-05 -0.000421492363922 0.0 -2.83639457822 ||| -0.021389
114 ||| . . ||| -9.08301986359 -14.3197819045 -9.80738434014 -10.1225046802 -13.8959519761 -1.0 -2.71942070127 ||| -12.006941
114 ||| x . . ||| -10.8845074813 -17.6541760002 -14.661743429 -12.1471575772 -8.90101669844 0.0 -99.0 ||| -13.587072
115 ||| d a s ||| -0.259679220012 -0.0666722283082 -0.0589830338655 -0.354737335452 -0.222572998492 -2.0 -1.89194909483 ||| -1.288536
115 ||| e s ||| -1.52907994441 -2.92532106659 -4.07389516424 -1.30581831423 -1.71769913475 -1.0 -2.26750669815 ||| -2.868209
115 ||| s ||| -6.09096596592 -7.7025818204 -7.79033555423 -4.96849437185 -5.11742419266 0.0 -4.7176335156 ||| -6.369097
116 ||| a n g e f a n g e n ||| -0.114361095768 -0.053812386532 -0.0485623733313 -0.0715661569702 -0.0753690673935 0.0 -3.83995249867 ||| -0.101334
116 ||| a n g e f a n g e ||| -2.35954475742 -4.49286499141 -4.24777431783 -5.44114139765 -3.70454452266 0.0 -99.0 ||| -4.786526
